WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
125.22.210.169 E init_batch: failed to prepare attention ubatches
125.22.210.178 W decode: failed to find a memory slot for batch of size 512
125.22.210.338 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 256, ret = 1
125.22.218.996 E init_batch: failed to prepare attention ubatches
125.22.219.003 W decode: failed to find a memory slot for batch of size 256
125.22.219.162 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 128, ret = 1
125.22.226.360 E init_batch: failed to prepare attention ubatches
125.22.226.367 W decode: failed to find a memory slot for batch of size 128
125.22.226.455 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 64, ret = 1
125.22.232.308 E init_batch: failed to prepare attention ubatches
125.22.232.311 W decode: failed to find a memory slot for batch of size 64
125.22.232.432 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 32, ret = 1
125.22.237.339 E init_batch: failed to prepare attention ubatches
125.22.237.343 W decode: failed to find a memory slot for batch of size 32
125.22.237.420 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 16, ret = 1
125.22.240.899 E init_batch: failed to prepare attention ubatches
125.22.240.902 W decode: failed to find a memory slot for batch of size 16
125.22.240.918 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 8, ret = 1
125.22.244.174 E init_batch: failed to prepare attention ubatches
125.22.244.176 W decode: failed to find a memory slot for batch of size 8
125.22.244.250 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 4, ret = 1
125.22.246.755 E init_batch: failed to prepare attention ubatches
125.22.246.758 W decode: failed to find a memory slot for batch of size 4
125.22.246.770 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 2, ret = 1
125.22.248.972 E init_batch: failed to prepare attention ubatches
125.22.248.974 W decode: failed to find a memory slot for batch of size 2
125.22.248.984 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 340, n_batch = 1, ret = 1
125.22.323.400 E init_batch: failed to prepare attention ubatches
125.22.323.405 W decode: failed to find a memory slot for batch of size 683
125.22.323.418 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 512, ret = 1
125.22.326.109 E init_batch: failed to prepare attention ubatches
125.22.326.111 W decode: failed to find a memory slot for batch of size 512
125.22.326.122 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 256, ret = 1
125.22.328.764 E init_batch: failed to prepare attention ubatches
125.22.328.765 W decode: failed to find a memory slot for batch of size 256
125.22.328.780 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 128, ret = 1
125.22.331.438 E init_batch: failed to prepare attention ubatches
125.22.331.440 W decode: failed to find a memory slot for batch of size 128
125.22.331.456 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 64, ret = 1
125.22.334.093 E init_batch: failed to prepare attention ubatches
125.22.334.095 W decode: failed to find a memory slot for batch of size 64
125.22.334.107 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 32, ret = 1
125.22.336.707 E init_batch: failed to prepare attention ubatches
125.22.336.708 W decode: failed to find a memory slot for batch of size 32
125.22.336.720 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 16, ret = 1
125.22.339.328 E init_batch: failed to prepare attention ubatches
125.22.339.329 W decode: failed to find a memory slot for batch of size 16
125.22.339.340 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 8, ret = 1
125.22.341.940 E init_batch: failed to prepare attention ubatches
125.22.341.942 W decode: failed to find a memory slot for batch of size 8
125.22.341.954 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 4, ret = 1
125.22.344.542 E init_batch: failed to prepare attention ubatches
125.22.344.543 W decode: failed to find a memory slot for batch of size 4
125.22.344.552 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 2, ret = 1
125.22.347.207 E init_batch: failed to prepare attention ubatches
125.22.347.210 W decode: failed to find a memory slot for batch of size 2
125.22.347.218 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 341, n_batch = 1, ret = 1
125.22.349.827 E init_batch: failed to prepare attention ubatches
125.22.349.828 W decode: failed to find a memory slot for batch of size 1
125.22.349.837 E srv        decode: Context size has been exceeded. off = 341, n_batch = 1, ret = 1
125.22.349.838 E srv    send_error: task id = 19860, error: Context size has been exceeded.
125.22.349.843 I slot      release: id  0 | task 19860 | stop processing: n_tokens = 29044, truncated = 0
125.22.349.853 W srv          stop: cancel task, id_task = 19860
125.22.375.033 E srv    send_error: task id = 19791, error: Context size has been exceeded.
125.22.375.040 I slot      release: id  1 | task 19791 | stop processing: n_tokens = 78135, truncated = 0
125.22.375.050 W srv          stop: cancel task, id_task = 19791
125.22.425.712 E srv  update_slots: decode() failed: Context size has been exceeded.
125.22.425.726 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 107560445595
125.22.425.905 I slot launch_slot_: id  3 | task 19871 | processing task, is_child = 0
125.27.934.733 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   3089, progress = 0.07, t =   4.59 s / 673.34 tokens per second
125.29.790.394 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   4113, progress = 0.09, t =   6.42 s / 640.81 tokens per second
125.31.698.096 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   5137, progress = 0.12, t =   8.30 s / 618.94 tokens per second
125.33.656.746 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   6161, progress = 0.14, t =  10.23 s / 602.09 tokens per second
125.35.668.939 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   7185, progress = 0.16, t =  12.22 s / 588.11 tokens per second
125.37.738.700 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   8209, progress = 0.19, t =  14.26 s / 575.77 tokens per second
125.39.863.362 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =   9233, progress = 0.21, t =  16.36 s / 564.51 tokens per second
125.42.039.297 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  10257, progress = 0.23, t =  18.51 s / 554.24 tokens per second
125.44.266.835 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  11281, progress = 0.26, t =  20.71 s / 544.78 tokens per second
125.46.545.185 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  12305, progress = 0.28, t =  22.96 s / 535.92 tokens per second
125.48.875.182 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  13329, progress = 0.30, t =  25.26 s / 527.59 tokens per second
125.51.257.235 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  14353, progress = 0.33, t =  27.62 s / 519.69 tokens per second
125.53.697.021 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  15377, progress = 0.35, t =  30.03 s / 512.06 tokens per second
125.56.199.762 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  16401, progress = 0.37, t =  32.50 s / 504.58 tokens per second
125.58.748.614 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  17425, progress = 0.40, t =  35.03 s / 497.45 tokens per second
126.01.343.572 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  18449, progress = 0.42, t =  37.60 s / 490.67 tokens per second
126.03.984.619 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  19473, progress = 0.44, t =  40.21 s / 484.23 tokens per second
126.06.676.870 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  20497, progress = 0.47, t =  42.89 s / 477.94 tokens per second
126.09.418.632 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  21521, progress = 0.49, t =  45.60 s / 471.94 tokens per second
126.10.432.209 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  21859, progress = 0.50, t =  47.04 s / 464.68 tokens per second
126.13.296.855 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  22883, progress = 0.52, t =  49.45 s / 462.80 tokens per second
126.16.175.505 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  23907, progress = 0.54, t =  52.29 s / 457.22 tokens per second
126.19.110.214 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  24931, progress = 0.57, t =  55.20 s / 451.68 tokens per second
126.22.097.605 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  25955, progress = 0.59, t =  58.16 s / 446.29 tokens per second
126.25.141.384 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  26979, progress = 0.61, t =  61.17 s / 441.03 tokens per second
126.28.240.976 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  28003, progress = 0.64, t =  64.24 s / 435.89 tokens per second
126.31.395.423 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  29027, progress = 0.66, t =  67.37 s / 430.86 tokens per second
126.34.602.159 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  30051, progress = 0.68, t =  70.55 s / 425.94 tokens per second
126.37.866.841 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  31075, progress = 0.71, t =  73.79 s / 421.14 tokens per second
126.41.181.226 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  32099, progress = 0.73, t =  77.08 s / 416.46 tokens per second
126.44.547.216 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  33123, progress = 0.75, t =  80.42 s / 411.89 tokens per second
126.47.963.954 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  34147, progress = 0.78, t =  83.81 s / 407.45 tokens per second
126.51.435.377 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  35171, progress = 0.80, t =  87.25 s / 403.11 tokens per second
126.54.960.995 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  36195, progress = 0.82, t =  90.75 s / 398.85 tokens per second
126.58.544.800 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  37219, progress = 0.85, t =  94.30 s / 394.68 tokens per second
127.02.183.537 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  38243, progress = 0.87, t =  97.91 s / 390.58 tokens per second
127.05.898.944 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  39267, progress = 0.89, t = 101.59 s / 386.51 tokens per second
127.09.700.193 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  40291, progress = 0.92, t = 105.34 s / 382.47 tokens per second
127.13.640.513 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  41315, progress = 0.94, t = 109.21 s / 378.31 tokens per second
127.17.679.957 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  42339, progress = 0.96, t = 113.22 s / 373.97 tokens per second
127.21.739.653 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  43363, progress = 0.99, t = 117.27 s / 369.79 tokens per second
127.22.523.377 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  43507, progress = 0.99, t = 119.40 s / 364.38 tokens per second
127.22.523.546 W slot create_check: id  3 | task 19871 | erasing old context checkpoint (pos_min = 16, pos_max = 16, n_tokens = 17, size = 149.649 MiB)
127.24.592.595 I slot print_timing: id  3 | task 19871 | prompt processing, n_tokens =  44019, progress = 1.00, t = 120.22 s / 366.16 tokens per second
127.24.596.848 W slot create_check: id  3 | task 19871 | erasing old context checkpoint (pos_min = 21858, pos_max = 21858, n_tokens = 21859, size = 179.478 MiB)
127.24.975.703 I slot print_timing: id  3 | task 19871 | prompt eval time =  122372.12 ms / 44023 tokens (    2.78 ms per token,   359.75 tokens per second)
127.24.975.707 I slot print_timing: id  3 | task 19871 |        eval time =     176.99 ms /     7 tokens (   29.50 ms per token,    33.90 tokens per second)
127.24.975.708 I slot print_timing: id  3 | task 19871 |       total time =  122549.11 ms / 44030 tokens
127.24.975.709 I slot print_timing: id  3 | task 19871 |    graphs reused =      19055
127.24.975.711 I slot print_timing: id  3 | task 19871 | draft acceptance = 1.00000 (    4 accepted /     4 generated), mean len =  3.00
127.24.976.414 I slot      release: id  3 | task 19871 | stop processing: n_tokens = 44029, truncated = 0
127.26.083.091 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 112008478193
127.26.083.204 I slot launch_slot_: id  2 | task 19921 | processing task, is_child = 0
127.32.209.324 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   3127, progress = 0.05, t =   4.60 s / 679.71 tokens per second
127.34.067.573 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   4151, progress = 0.06, t =   6.43 s / 645.41 tokens per second
127.35.979.432 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   5175, progress = 0.08, t =   8.32 s / 622.19 tokens per second
127.37.942.992 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   6199, progress = 0.09, t =  10.25 s / 604.53 tokens per second
127.39.958.566 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   7223, progress = 0.11, t =  12.24 s / 589.94 tokens per second
127.42.035.425 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   8247, progress = 0.12, t =  14.29 s / 577.20 tokens per second
127.44.164.097 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =   9271, progress = 0.14, t =  16.39 s / 565.58 tokens per second
127.46.344.072 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  10295, progress = 0.15, t =  18.55 s / 555.08 tokens per second
127.48.577.065 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  11319, progress = 0.17, t =  20.75 s / 545.43 tokens per second
127.50.861.202 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  12343, progress = 0.19, t =  23.01 s / 536.40 tokens per second
127.53.195.499 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  13367, progress = 0.20, t =  25.32 s / 527.89 tokens per second
127.55.576.660 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  14391, progress = 0.22, t =  27.68 s / 519.92 tokens per second
127.58.011.913 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  15415, progress = 0.23, t =  30.09 s / 512.37 tokens per second
128.00.507.116 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  16439, progress = 0.25, t =  32.55 s / 504.99 tokens per second
128.03.049.265 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  17463, progress = 0.26, t =  35.07 s / 497.94 tokens per second
128.05.640.287 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  18487, progress = 0.28, t =  37.64 s / 491.19 tokens per second
128.08.278.992 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  19511, progress = 0.29, t =  40.25 s / 484.72 tokens per second
128.10.975.876 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  20535, progress = 0.31, t =  42.92 s / 478.45 tokens per second
128.13.722.540 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  21559, progress = 0.32, t =  45.64 s / 472.36 tokens per second
128.14.737.616 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  21897, progress = 0.33, t =  47.08 s / 465.07 tokens per second
128.17.618.275 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  22921, progress = 0.34, t =  49.49 s / 463.13 tokens per second
128.20.499.942 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  23945, progress = 0.36, t =  52.35 s / 457.43 tokens per second
128.23.440.720 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  24969, progress = 0.37, t =  55.26 s / 451.85 tokens per second
128.26.434.384 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  25993, progress = 0.39, t =  58.23 s / 446.40 tokens per second
128.29.484.635 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  27017, progress = 0.41, t =  61.25 s / 441.10 tokens per second
128.32.591.090 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  28041, progress = 0.42, t =  64.33 s / 435.91 tokens per second
128.35.751.492 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  29065, progress = 0.44, t =  67.46 s / 430.84 tokens per second
128.38.966.754 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  30089, progress = 0.45, t =  70.65 s / 425.88 tokens per second
128.42.231.588 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  31113, progress = 0.47, t =  73.89 s / 421.08 tokens per second
128.45.547.165 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  32137, progress = 0.48, t =  77.18 s / 416.40 tokens per second
128.48.917.585 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  33161, progress = 0.50, t =  80.52 s / 411.83 tokens per second
128.52.340.397 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  34185, progress = 0.51, t =  83.92 s / 407.36 tokens per second
128.55.818.036 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  35209, progress = 0.53, t =  87.37 s / 403.00 tokens per second
128.59.351.716 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  36233, progress = 0.54, t =  90.87 s / 398.73 tokens per second
129.02.940.665 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  37257, progress = 0.56, t =  94.43 s / 394.53 tokens per second
129.06.594.273 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  38281, progress = 0.57, t =  98.05 s / 390.40 tokens per second
129.10.309.684 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  39305, progress = 0.59, t = 101.74 s / 386.32 tokens per second
129.14.128.436 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  40329, progress = 0.61, t = 105.50 s / 382.25 tokens per second
129.18.057.735 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  41353, progress = 0.62, t = 109.38 s / 378.05 tokens per second
129.22.088.272 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  42377, progress = 0.64, t = 113.36 s / 373.84 tokens per second
129.26.173.003 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  43401, progress = 0.65, t = 117.42 s / 369.63 tokens per second
129.29.056.622 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  44069, progress = 0.66, t = 121.50 s / 362.69 tokens per second
129.29.056.793 W slot create_check: id  2 | task 19921 | erasing old context checkpoint (pos_min = 54, pos_max = 54, n_tokens = 55, size = 149.701 MiB)
129.33.266.332 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  45093, progress = 0.68, t = 124.47 s / 362.28 tokens per second
129.37.492.151 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  46117, progress = 0.69, t = 128.67 s / 358.40 tokens per second
129.41.774.051 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  47141, progress = 0.71, t = 132.93 s / 354.64 tokens per second
129.46.050.181 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  48165, progress = 0.72, t = 137.21 s / 351.04 tokens per second
129.50.360.273 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  49189, progress = 0.74, t = 141.50 s / 347.63 tokens per second
129.54.705.830 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  50213, progress = 0.75, t = 145.83 s / 344.33 tokens per second
129.59.082.210 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  51237, progress = 0.77, t = 150.19 s / 341.16 tokens per second
130.03.513.850 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  52261, progress = 0.78, t = 154.59 s / 338.07 tokens per second
130.08.005.268 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  53285, progress = 0.80, t = 159.05 s / 335.02 tokens per second
130.12.557.305 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  54309, progress = 0.82, t = 163.57 s / 332.02 tokens per second
130.17.161.726 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  55333, progress = 0.83, t = 168.15 s / 329.07 tokens per second
130.21.826.952 I slot print_timing: id  2 | task 19921 | prompt processing, n_tokens =  56357, progress = 0.85, t = 172.78 s / 326.17 tokens per second
130.26.100.522 W srv          stop: cancel task, id_task = 19921
130.26.539.794 I slot      release: id  2 | task 19921 | stop processing: n_tokens = 57381, truncated = 0
130.26.539.847 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 112094367924
130.26.800.719 I slot launch_slot_: id  0 | task 19980 | processing task, is_child = 0
130.36.205.897 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   2050, progress = 0.69, t =   6.53 s / 314.17 tokens per second
130.40.483.824 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   3074, progress = 0.71, t =  10.79 s / 284.78 tokens per second
130.44.818.752 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   4098, progress = 0.72, t =  15.10 s / 271.41 tokens per second
130.49.209.186 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   5122, progress = 0.74, t =  19.47 s / 263.10 tokens per second
130.53.632.517 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   6146, progress = 0.75, t =  23.88 s / 257.42 tokens per second
130.58.086.724 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   7170, progress = 0.77, t =  28.31 s / 253.26 tokens per second
131.02.599.084 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   8194, progress = 0.78, t =  32.79 s / 249.87 tokens per second
131.07.164.574 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =   9218, progress = 0.80, t =  37.33 s / 246.91 tokens per second
131.11.784.492 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  10242, progress = 0.81, t =  41.93 s / 244.28 tokens per second
131.16.460.045 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  11266, progress = 0.83, t =  46.57 s / 241.90 tokens per second
131.21.187.906 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  12290, progress = 0.85, t =  51.28 s / 239.69 tokens per second
131.25.967.687 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  13314, progress = 0.86, t =  56.03 s / 237.63 tokens per second
131.30.802.543 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  14338, progress = 0.88, t =  60.84 s / 235.68 tokens per second
131.35.689.905 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  15362, progress = 0.89, t =  65.70 s / 233.83 tokens per second
131.40.631.234 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  16386, progress = 0.91, t =  70.61 s / 232.06 tokens per second
131.45.623.692 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  17410, progress = 0.92, t =  75.58 s / 230.36 tokens per second
131.50.675.182 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  18434, progress = 0.94, t =  80.60 s / 228.71 tokens per second
131.55.777.910 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  19458, progress = 0.95, t =  85.68 s / 227.11 tokens per second
132.00.952.581 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  20482, progress = 0.97, t =  90.81 s / 225.54 tokens per second
132.06.166.825 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  21506, progress = 0.98, t =  96.01 s / 224.00 tokens per second
132.09.212.869 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  22046, progress = 0.99, t = 101.22 s / 217.81 tokens per second
132.09.213.047 W slot create_check: id  0 | task 19980 | erasing old context checkpoint (pos_min = 43506, pos_max = 43506, n_tokens = 43507, size = 209.042 MiB)
132.11.871.710 I slot print_timing: id  0 | task 19980 | prompt processing, n_tokens =  22558, progress = 1.00, t = 103.35 s / 218.28 tokens per second
132.11.879.431 W slot create_check: id  0 | task 19980 | erasing old context checkpoint (pos_min = 44030, pos_max = 44030, n_tokens = 44031, size = 209.758 MiB)
132.12.410.387 I slot print_timing: id  0 | task 19980 | prompt eval time =  104626.35 ms / 22562 tokens (    4.64 ms per token,   215.64 tokens per second)
132.12.410.392 I slot print_timing: id  0 | task 19980 |        eval time =     231.42 ms /     7 tokens (   38.57 ms per token,    25.93 tokens per second)
132.12.410.393 I slot print_timing: id  0 | task 19980 |       total time =  104857.76 ms / 22569 tokens
132.12.410.393 I slot print_timing: id  0 | task 19980 |    graphs reused =      19098
132.12.410.396 I slot print_timing: id  0 | task 19980 | draft acceptance = 1.00000 (    4 accepted /     4 generated), mean len =  3.00
132.12.411.436 I slot      release: id  0 | task 19980 | stop processing: n_tokens = 66597, truncated = 0
132.13.546.214 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 112094393121
132.13.548.760 E state_read_meta: failed to find 57381 available cells in kv cache
132.13.554.124 E state_seq_set_data: error loading state: failed to restore kv cache
132.13.554.128 E srv          load: failed to restore state with size 1450951076
132.13.554.129 W slot  prompt_load: id  1 | task -1 | failed to load prompt from cache
132.13.554.580 I slot launch_slot_: id  1 | task 20009 | processing task, is_child = 0
132.13.559.031 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1604.919 MiB)
132.20.044.360 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   3127, progress = 0.04, t =   4.60 s / 680.49 tokens per second
132.21.902.330 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   4151, progress = 0.05, t =   6.43 s / 645.72 tokens per second
132.23.813.105 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   5175, progress = 0.06, t =   8.31 s / 622.67 tokens per second
132.25.776.956 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   6199, progress = 0.07, t =  10.25 s / 604.84 tokens per second
132.27.793.276 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   7223, progress = 0.08, t =  12.24 s / 590.13 tokens per second
132.29.872.957 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   8247, progress = 0.09, t =  14.29 s / 577.27 tokens per second
132.32.005.900 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =   9271, progress = 0.10, t =  16.39 s / 565.49 tokens per second
132.34.187.217 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  10295, progress = 0.12, t =  18.55 s / 554.96 tokens per second
